,STATEFP,YEAR,INDICATOR,VALUE,STATE,STATEABBREVIATION
7099,09,2018,num_SSPs,5,Connecticut,CT
7100,41,2018,num_SSPs,9,Oregon,OR
7101,44,2018,num_SSPs,1,Rhode Island,RI
7102,00,2018,SA_fac,13296,United States,US
7103,01,2018,SA_fac,125,Alabama,AL
7104,02,2018,SA_fac,85,Alaska,AK
7105,04,2018,SA_fac,361,Arizona,AZ
7106,05,2018,SA_fac,123,Arkansas,AR
7107,06,2018,SA_fac,1188,California,CA
7108,08,2018,SA_fac,381,Colorado,CO
7109,09,2018,SA_fac,214,Connecticut,CT
7110,10,2018,SA_fac,33,Delaware,DE
7111,11,2018,SA_fac,24,District of Columbia,DC
7112,12,2018,SA_fac,591,Florida,FL
7113,13,2018,SA_fac,279,Georgia,GA
7114,15,2018,SA_fac,148,Hawaii,HI
7115,16,2018,SA_fac,116,Idaho,ID
7116,17,2018,SA_fac,635,Illinois,IL
7117,18,2018,SA_fac,312,Indiana,IN
7118,19,2018,SA_fac,156,Iowa,IA
7119,20,2018,SA_fac,173,Kansas,KS
7120,21,2018,SA_fac,394,Kentucky,KY
7121,22,2018,SA_fac,115,Louisiana,LA
7122,23,2018,SA_fac,184,Maine,ME
7123,24,2018,SA_fac,409,Maryland,MD
7124,25,2018,SA_fac,386,Massachusetts,MA
7125,26,2018,SA_fac,445,Michigan,MI
7126,27,2018,SA_fac,372,Minnesota,MN
7127,28,2018,SA_fac,71,Mississippi,MS
7128,29,2018,SA_fac,251,Missouri,MO
7129,30,2018,SA_fac,61,Montana,MT
7130,31,2018,SA_fac,119,Nebraska,NE
7131,32,2018,SA_fac,67,Nevada,NV
7132,33,2018,SA_fac,75,New Hampshire,NH
7133,34,2018,SA_fac,341,New Jersey,NJ
7134,35,2018,SA_fac,127,New Mexico,NM
7135,36,2018,SA_fac,841,New York,NY
7136,37,2018,SA_fac,462,North Carolina,NC
7137,38,2018,SA_fac,68,North Dakota,ND
7138,39,2018,SA_fac,406,Ohio,OH
7139,40,2018,SA_fac,176,Oklahoma,OK
7140,41,2018,SA_fac,209,Oregon,OR
7141,42,2018,SA_fac,537,Pennsylvania,PA
7142,44,2018,SA_fac,53,Rhode Island,RI
7143,45,2018,SA_fac,96,South Carolina,SC
7144,46,2018,SA_fac,53,South Dakota,SD
7145,47,2018,SA_fac,204,Tennessee,TN
7146,48,2018,SA_fac,422,Texas,TX
7147,49,2018,SA_fac,251,Utah,UT
7148,50,2018,SA_fac,41,Vermont,VT
7149,51,2018,SA_fac,194,Virginia,VA
7150,53,2018,SA_fac,419,Washington,WA
7151,54,2018,SA_fac,92,West Virginia,WV
7152,55,2018,SA_fac,261,Wisconsin,WI
7153,56,2018,SA_fac,50,Wyoming,WY
7154,72,2018,SA_fac,100,Puerto Rico,PR
7155,00,2018,Med_SA_fac,8839,United States,US
7156,01,2018,Med_SA_fac,77,Alabama,AL
7157,02,2018,Med_SA_fac,72,Alaska,AK
7158,04,2018,Med_SA_fac,231,Arizona,AZ
7159,05,2018,Med_SA_fac,54,Arkansas,AR
7160,06,2018,Med_SA_fac,476,California,CA
7161,08,2018,Med_SA_fac,203,Colorado,CO
7162,09,2018,Med_SA_fac,189,Connecticut,CT
7163,10,2018,Med_SA_fac,28,Delaware,DE
7164,11,2018,Med_SA_fac,20,District of Columbia,DC
7165,12,2018,Med_SA_fac,220,Florida,FL
7166,13,2018,Med_SA_fac,157,Georgia,GA
7167,15,2018,Med_SA_fac,45,Hawaii,HI
7168,16,2018,Med_SA_fac,99,Idaho,ID
7169,17,2018,Med_SA_fac,340,Illinois,IL
7170,18,2018,Med_SA_fac,203,Indiana,IN
7171,19,2018,Med_SA_fac,139,Iowa,IA
7172,20,2018,Med_SA_fac,130,Kansas,KS
7173,21,2018,Med_SA_fac,259,Kentucky,KY
7174,22,2018,Med_SA_fac,74,Louisiana,LA
7175,23,2018,Med_SA_fac,156,Maine,ME
7176,24,2018,Med_SA_fac,316,Maryland,MD
7177,25,2018,Med_SA_fac,311,Massachusetts,MA
7178,26,2018,Med_SA_fac,313,Michigan,MI
7179,27,2018,Med_SA_fac,217,Minnesota,MN
7180,28,2018,Med_SA_fac,48,Mississippi,MS
7181,29,2018,Med_SA_fac,174,Missouri,MO
7182,30,2018,Med_SA_fac,57,Montana,MT
7183,31,2018,Med_SA_fac,96,Nebraska,NE
7184,32,2018,Med_SA_fac,52,Nevada,NV
7185,33,2018,Med_SA_fac,62,New Hampshire,NH
7186,34,2018,Med_SA_fac,207,New Jersey,NJ
7187,35,2018,Med_SA_fac,107,New Mexico,NM
7188,36,2018,Med_SA_fac,736,New York,NY
7189,37,2018,Med_SA_fac,318,North Carolina,NC
7190,38,2018,Med_SA_fac,33,North Dakota,ND
7191,39,2018,Med_SA_fac,369,Ohio,OH
7192,40,2018,Med_SA_fac,131,Oklahoma,OK
7193,41,2018,Med_SA_fac,180,Oregon,OR
7194,42,2018,Med_SA_fac,452,Pennsylvania,PA
7195,44,2018,Med_SA_fac,45,Rhode Island,RI
7196,45,2018,Med_SA_fac,63,South Carolina,SC
7197,46,2018,Med_SA_fac,36,South Dakota,SD
7198,47,2018,Med_SA_fac,141,Tennessee,TN
7199,48,2018,Med_SA_fac,251,Texas,TX
7200,49,2018,Med_SA_fac,111,Utah,UT
7201,50,2018,Med_SA_fac,37,Vermont,VT
7202,51,2018,Med_SA_fac,141,Virginia,VA
7203,53,2018,Med_SA_fac,291,Washington,WA
7204,54,2018,Med_SA_fac,81,West Virginia,WV
7205,55,2018,Med_SA_fac,222,Wisconsin,WI
7206,56,2018,Med_SA_fac,46,Wyoming,WY
7207,72,2018,Med_SA_fac,23,Puerto Rico,PR
7208,00,2018,SMAT_fac,5582,United States,US
7209,01,2018,SMAT_fac,54,Alabama,AL
7210,02,2018,SMAT_fac,21,Alaska,AK
7211,04,2018,SMAT_fac,152,Arizona,AZ
7212,05,2018,SMAT_fac,24,Arkansas,AR
7213,06,2018,SMAT_fac,421,California,CA
7214,08,2018,SMAT_fac,111,Colorado,CO
7215,09,2018,SMAT_fac,133,Connecticut,CT
7216,10,2018,SMAT_fac,21,Delaware,DE
7217,11,2018,SMAT_fac,13,District of Columbia,DC
7218,12,2018,SMAT_fac,285,Florida,FL
7219,13,2018,SMAT_fac,117,Georgia,GA
7220,15,2018,SMAT_fac,10,Hawaii,HI
7221,16,2018,SMAT_fac,21,Idaho,ID
7222,17,2018,SMAT_fac,195,Illinois,IL
7223,18,2018,SMAT_fac,131,Indiana,IN
7224,19,2018,SMAT_fac,31,Iowa,IA
7225,20,2018,SMAT_fac,47,Kansas,KS
7226,21,2018,SMAT_fac,127,Kentucky,KY
7227,22,2018,SMAT_fac,54,Louisiana,LA
7228,23,2018,SMAT_fac,61,Maine,ME
7229,24,2018,SMAT_fac,227,Maryland,MD
7230,25,2018,SMAT_fac,222,Massachusetts,MA
7231,26,2018,SMAT_fac,130,Michigan,MI
7232,27,2018,SMAT_fac,99,Minnesota,MN
7233,28,2018,SMAT_fac,25,Mississippi,MS
7234,29,2018,SMAT_fac,115,Missouri,MO
7235,30,2018,SMAT_fac,21,Montana,MT
7236,31,2018,SMAT_fac,19,Nebraska,NE
7237,32,2018,SMAT_fac,26,Nevada,NV
7238,33,2018,SMAT_fac,45,New Hampshire,NH
7239,34,2018,SMAT_fac,178,New Jersey,NJ
7240,35,2018,SMAT_fac,40,New Mexico,NM
7241,36,2018,SMAT_fac,641,New York,NY
7242,37,2018,SMAT_fac,187,North Carolina,NC
7243,38,2018,SMAT_fac,15,North Dakota,ND
7244,39,2018,SMAT_fac,228,Ohio,OH
7245,40,2018,SMAT_fac,43,Oklahoma,OK
7246,41,2018,SMAT_fac,64,Oregon,OR
7247,42,2018,SMAT_fac,302,Pennsylvania,PA
7248,44,2018,SMAT_fac,40,Rhode Island,RI
7249,45,2018,SMAT_fac,39,South Carolina,SC
7250,46,2018,SMAT_fac,8,South Dakota,SD
7251,47,2018,SMAT_fac,85,Tennessee,TN
7252,48,2018,SMAT_fac,162,Texas,TX
7253,49,2018,SMAT_fac,131,Utah,UT
7254,50,2018,SMAT_fac,25,Vermont,VT
7255,51,2018,SMAT_fac,99,Virginia,VA
7256,53,2018,SMAT_fac,127,Washington,WA
7257,54,2018,SMAT_fac,50,West Virginia,WV
7258,55,2018,SMAT_fac,111,Wisconsin,WI
7259,56,2018,SMAT_fac,21,Wyoming,WY
7260,72,2018,SMAT_fac,28,Puerto Rico,PR
7261,00,2018,Med_SMAT_fac,4007,United States,US
7262,01,2018,Med_SMAT_fac,31,Alabama,AL
7263,02,2018,Med_SMAT_fac,20,Alaska,AK
7264,04,2018,Med_SMAT_fac,105,Arizona,AZ
7265,05,2018,Med_SMAT_fac,7,Arkansas,AR
7266,06,2018,Med_SMAT_fac,167,California,CA
7267,08,2018,Med_SMAT_fac,75,Colorado,CO
7268,09,2018,Med_SMAT_fac,121,Connecticut,CT
7269,10,2018,Med_SMAT_fac,19,Delaware,DE
7270,11,2018,Med_SMAT_fac,11,District of Columbia,DC
7271,12,2018,Med_SMAT_fac,105,Florida,FL
7272,13,2018,Med_SMAT_fac,45,Georgia,GA
7273,15,2018,Med_SMAT_fac,7,Hawaii,HI
7274,16,2018,Med_SMAT_fac,16,Idaho,ID
7275,17,2018,Med_SMAT_fac,127,Illinois,IL
7276,18,2018,Med_SMAT_fac,110,Indiana,IN
7277,19,2018,Med_SMAT_fac,25,Iowa,IA
7278,20,2018,Med_SMAT_fac,32,Kansas,KS
7279,21,2018,Med_SMAT_fac,95,Kentucky,KY
7280,22,2018,Med_SMAT_fac,25,Louisiana,LA
7281,23,2018,Med_SMAT_fac,50,Maine,ME
7282,24,2018,Med_SMAT_fac,193,Maryland,MD
7283,25,2018,Med_SMAT_fac,190,Massachusetts,MA
7284,26,2018,Med_SMAT_fac,97,Michigan,MI
7285,27,2018,Med_SMAT_fac,54,Minnesota,MN
7286,28,2018,Med_SMAT_fac,15,Mississippi,MS
7287,29,2018,Med_SMAT_fac,82,Missouri,MO
7288,30,2018,Med_SMAT_fac,20,Montana,MT
7289,31,2018,Med_SMAT_fac,16,Nebraska,NE
7290,32,2018,Med_SMAT_fac,21,Nevada,NV
7291,33,2018,Med_SMAT_fac,34,New Hampshire,NH
7292,34,2018,Med_SMAT_fac,120,New Jersey,NJ
7293,35,2018,Med_SMAT_fac,34,New Mexico,NM
7294,36,2018,Med_SMAT_fac,604,New York,NY
7295,37,2018,Med_SMAT_fac,142,North Carolina,NC
7296,38,2018,Med_SMAT_fac,14,North Dakota,ND
7297,39,2018,Med_SMAT_fac,204,Ohio,OH
7298,40,2018,Med_SMAT_fac,34,Oklahoma,OK
7299,41,2018,Med_SMAT_fac,51,Oregon,OR
7300,42,2018,Med_SMAT_fac,268,Pennsylvania,PA
7301,44,2018,Med_SMAT_fac,34,Rhode Island,RI
7302,45,2018,Med_SMAT_fac,19,South Carolina,SC
7303,46,2018,Med_SMAT_fac,3,South Dakota,SD
7304,47,2018,Med_SMAT_fac,57,Tennessee,TN
7305,48,2018,Med_SMAT_fac,74,Texas,TX
7306,49,2018,Med_SMAT_fac,58,Utah,UT
7307,50,2018,Med_SMAT_fac,23,Vermont,VT
7308,51,2018,Med_SMAT_fac,75,Virginia,VA
7309,53,2018,Med_SMAT_fac,102,Washington,WA
7310,54,2018,Med_SMAT_fac,45,West Virginia,WV
7311,55,2018,Med_SMAT_fac,97,Wisconsin,WI
7312,56,2018,Med_SMAT_fac,20,Wyoming,WY
7313,72,2018,Med_SMAT_fac,14,Puerto Rico,PR
7314,00,2018,TMAT_fac,3454,United States,US
7315,01,2018,TMAT_fac,27,Alabama,AL
7316,02,2018,TMAT_fac,13,Alaska,AK
7317,04,2018,TMAT_fac,94,Arizona,AZ
7318,05,2018,TMAT_fac,7,Arkansas,AR
7319,06,2018,TMAT_fac,287,California,CA
7320,08,2018,TMAT_fac,74,Colorado,CO
7321,09,2018,TMAT_fac,82,Connecticut,CT
7322,10,2018,TMAT_fac,15,Delaware,DE
7323,11,2018,TMAT_fac,4,District of Columbia,DC
7324,12,2018,TMAT_fac,168,Florida,FL
7325,13,2018,TMAT_fac,63,Georgia,GA
7326,15,2018,TMAT_fac,7,Hawaii,HI
7327,16,2018,TMAT_fac,14,Idaho,ID
7328,17,2018,TMAT_fac,115,Illinois,IL
7329,18,2018,TMAT_fac,70,Indiana,IN
7330,19,2018,TMAT_fac,24,Iowa,IA
7331,20,2018,TMAT_fac,25,Kansas,KS
7332,21,2018,TMAT_fac,56,Kentucky,KY
7333,22,2018,TMAT_fac,28,Louisiana,LA
7334,23,2018,TMAT_fac,28,Maine,ME
7335,24,2018,TMAT_fac,155,Maryland,MD
7336,25,2018,TMAT_fac,170,Massachusetts,MA
7337,26,2018,TMAT_fac,78,Michigan,MI
7338,27,2018,TMAT_fac,62,Minnesota,MN
7339,28,2018,TMAT_fac,13,Mississippi,MS
7340,29,2018,TMAT_fac,94,Missouri,MO
7341,30,2018,TMAT_fac,18,Montana,MT
7342,31,2018,TMAT_fac,8,Nebraska,NE
7343,32,2018,TMAT_fac,17,Nevada,NV
7344,33,2018,TMAT_fac,24,New Hampshire,NH
7345,34,2018,TMAT_fac,96,New Jersey,NJ
7346,35,2018,TMAT_fac,25,New Mexico,NM
7347,36,2018,TMAT_fac,423,New York,NY
7348,37,2018,TMAT_fac,116,North Carolina,NC
7349,38,2018,TMAT_fac,9,North Dakota,ND
7350,39,2018,TMAT_fac,145,Ohio,OH
7351,40,2018,TMAT_fac,20,Oklahoma,OK
7352,41,2018,TMAT_fac,34,Oregon,OR
7353,42,2018,TMAT_fac,171,Pennsylvania,PA
7354,44,2018,TMAT_fac,29,Rhode Island,RI
7355,45,2018,TMAT_fac,27,South Carolina,SC
7356,46,2018,TMAT_fac,5,South Dakota,SD
7357,47,2018,TMAT_fac,39,Tennessee,TN
7358,48,2018,TMAT_fac,90,Texas,TX
7359,49,2018,TMAT_fac,106,Utah,UT
7360,50,2018,TMAT_fac,19,Vermont,VT
7361,51,2018,TMAT_fac,62,Virginia,VA
7362,53,2018,TMAT_fac,91,Washington,WA
7363,54,2018,TMAT_fac,33,West Virginia,WV
7364,55,2018,TMAT_fac,60,Wisconsin,WI
7365,56,2018,TMAT_fac,12,Wyoming,WY
7366,72,2018,TMAT_fac,2,Puerto Rico,PR
7367,00,2018,Med_TMAT_fac,2451,United States,US
7368,01,2018,Med_TMAT_fac,17,Alabama,AL
7369,02,2018,Med_TMAT_fac,12,Alaska,AK
7370,04,2018,Med_TMAT_fac,63,Arizona,AZ
7371,05,2018,Med_TMAT_fac,3,Arkansas,AR
7372,06,2018,Med_TMAT_fac,121,California,CA
7373,08,2018,Med_TMAT_fac,52,Colorado,CO
7374,09,2018,Med_TMAT_fac,74,Connecticut,CT
7375,10,2018,Med_TMAT_fac,13,Delaware,DE
7376,11,2018,Med_TMAT_fac,3,District of Columbia,DC
7377,12,2018,Med_TMAT_fac,64,Florida,FL
7378,13,2018,Med_TMAT_fac,24,Georgia,GA
7379,15,2018,Med_TMAT_fac,5,Hawaii,HI
7380,16,2018,Med_TMAT_fac,9,Idaho,ID
7381,17,2018,Med_TMAT_fac,65,Illinois,IL
7382,18,2018,Med_TMAT_fac,56,Indiana,IN
7383,19,2018,Med_TMAT_fac,20,Iowa,IA
7384,20,2018,Med_TMAT_fac,15,Kansas,KS
7385,21,2018,Med_TMAT_fac,36,Kentucky,KY
7386,22,2018,Med_TMAT_fac,9,Louisiana,LA
7387,23,2018,Med_TMAT_fac,27,Maine,ME
7388,24,2018,Med_TMAT_fac,128,Maryland,MD
7389,25,2018,Med_TMAT_fac,145,Massachusetts,MA
7390,26,2018,Med_TMAT_fac,58,Michigan,MI
7391,27,2018,Med_TMAT_fac,31,Minnesota,MN
7392,28,2018,Med_TMAT_fac,7,Mississippi,MS
7393,29,2018,Med_TMAT_fac,66,Missouri,MO
7394,30,2018,Med_TMAT_fac,18,Montana,MT
7395,31,2018,Med_TMAT_fac,8,Nebraska,NE
7396,32,2018,Med_TMAT_fac,13,Nevada,NV
7397,33,2018,Med_TMAT_fac,20,New Hampshire,NH
7398,34,2018,Med_TMAT_fac,65,New Jersey,NJ
7399,35,2018,Med_TMAT_fac,22,New Mexico,NM
7400,36,2018,Med_TMAT_fac,400,New York,NY
7401,37,2018,Med_TMAT_fac,85,North Carolina,NC
7402,38,2018,Med_TMAT_fac,8,North Dakota,ND
7403,39,2018,Med_TMAT_fac,125,Ohio,OH
7404,40,2018,Med_TMAT_fac,12,Oklahoma,OK
7405,41,2018,Med_TMAT_fac,25,Oregon,OR
7406,42,2018,Med_TMAT_fac,150,Pennsylvania,PA
7407,44,2018,Med_TMAT_fac,23,Rhode Island,RI
7408,45,2018,Med_TMAT_fac,14,South Carolina,SC
7409,46,2018,Med_TMAT_fac,3,South Dakota,SD
7410,47,2018,Med_TMAT_fac,20,Tennessee,TN
7411,48,2018,Med_TMAT_fac,39,Texas,TX
7412,49,2018,Med_TMAT_fac,46,Utah,UT
7413,50,2018,Med_TMAT_fac,17,Vermont,VT
7414,51,2018,Med_TMAT_fac,48,Virginia,VA
7415,53,2018,Med_TMAT_fac,75,Washington,WA
7416,54,2018,Med_TMAT_fac,29,West Virginia,WV
7417,55,2018,Med_TMAT_fac,50,Wisconsin,WI
7418,56,2018,Med_TMAT_fac,12,Wyoming,WY
7419,72,2018,Med_TMAT_fac,1,Puerto Rico,PR
7420,00,2018,AMAT_fac,402,United States,US
7421,01,2018,AMAT_fac,2,Alabama,AL
7422,02,2018,AMAT_fac,1,Alaska,AK
7423,04,2018,AMAT_fac,17,Arizona,AZ
7424,05,2018,AMAT_fac,1,Arkansas,AR
7425,06,2018,AMAT_fac,36,California,CA
7426,08,2018,AMAT_fac,7,Colorado,CO
7427,09,2018,AMAT_fac,15,Connecticut,CT
7428,10,2018,AMAT_fac,7,Delaware,DE
7429,11,2018,AMAT_fac,1,District of Columbia,DC
7430,12,2018,AMAT_fac,14,Florida,FL
7431,13,2018,AMAT_fac,3,Georgia,GA
7432,16,2018,AMAT_fac,3,Idaho,ID
7433,17,2018,AMAT_fac,17,Illinois,IL
7434,18,2018,AMAT_fac,8,Indiana,IN
7435,19,2018,AMAT_fac,5,Iowa,IA
7436,20,2018,AMAT_fac,1,Kansas,KS
7437,21,2018,AMAT_fac,8,Kentucky,KY
7438,22,2018,AMAT_fac,3,Louisiana,LA
7439,23,2018,AMAT_fac,1,Maine,ME
7440,24,2018,AMAT_fac,17,Maryland,MD
7441,25,2018,AMAT_fac,19,Massachusetts,MA
7442,26,2018,AMAT_fac,18,Michigan,MI
7443,27,2018,AMAT_fac,4,Minnesota,MN
7444,29,2018,AMAT_fac,3,Missouri,MO
7445,30,2018,AMAT_fac,4,Montana,MT
7446,32,2018,AMAT_fac,5,Nevada,NV
7447,34,2018,AMAT_fac,15,New Jersey,NJ
7448,35,2018,AMAT_fac,1,New Mexico,NM
7449,36,2018,AMAT_fac,45,New York,NY
7450,37,2018,AMAT_fac,12,North Carolina,NC
7451,38,2018,AMAT_fac,2,North Dakota,ND
7452,39,2018,AMAT_fac,18,Ohio,OH
7453,40,2018,AMAT_fac,2,Oklahoma,OK
7454,41,2018,AMAT_fac,6,Oregon,OR
7455,42,2018,AMAT_fac,31,Pennsylvania,PA
7456,44,2018,AMAT_fac,9,Rhode Island,RI
7457,45,2018,AMAT_fac,2,South Carolina,SC
7458,47,2018,AMAT_fac,1,Tennessee,TN
7459,48,2018,AMAT_fac,5,Texas,TX
7460,49,2018,AMAT_fac,4,Utah,UT
7461,50,2018,AMAT_fac,7,Vermont,VT
7462,51,2018,AMAT_fac,6,Virginia,VA
7463,53,2018,AMAT_fac,7,Washington,WA
7464,54,2018,AMAT_fac,7,West Virginia,WV
7465,55,2018,AMAT_fac,2,Wisconsin,WI
7466,15,2018,AMAT_fac,0,Hawaii,HI
7467,28,2018,AMAT_fac,0,Mississippi,MS
7468,31,2018,AMAT_fac,0,Nebraska,NE
7469,33,2018,AMAT_fac,0,New Hampshire,NH
7470,46,2018,AMAT_fac,0,South Dakota,SD
7471,56,2018,AMAT_fac,0,Wyoming,WY
7472,72,2018,AMAT_fac,0,Puerto Rico,PR
7473,00,2018,Med_AMAT_fac,322,United States,US
7474,01,2018,Med_AMAT_fac,2,Alabama,AL
7475,02,2018,Med_AMAT_fac,1,Alaska,AK
7476,04,2018,Med_AMAT_fac,14,Arizona,AZ
7477,06,2018,Med_AMAT_fac,26,California,CA
7478,08,2018,Med_AMAT_fac,7,Colorado,CO
7479,09,2018,Med_AMAT_fac,12,Connecticut,CT
7480,10,2018,Med_AMAT_fac,7,Delaware,DE
7481,11,2018,Med_AMAT_fac,1,District of Columbia,DC
7482,12,2018,Med_AMAT_fac,12,Florida,FL
7483,16,2018,Med_AMAT_fac,1,Idaho,ID
7484,17,2018,Med_AMAT_fac,8,Illinois,IL
7485,18,2018,Med_AMAT_fac,6,Indiana,IN
7486,19,2018,Med_AMAT_fac,1,Iowa,IA
7487,20,2018,Med_AMAT_fac,1,Kansas,KS
7488,21,2018,Med_AMAT_fac,3,Kentucky,KY
7489,23,2018,Med_AMAT_fac,1,Maine,ME
7490,24,2018,Med_AMAT_fac,15,Maryland,MD
7491,25,2018,Med_AMAT_fac,13,Massachusetts,MA
7492,26,2018,Med_AMAT_fac,16,Michigan,MI
7493,27,2018,Med_AMAT_fac,3,Minnesota,MN
7494,29,2018,Med_AMAT_fac,3,Missouri,MO
7495,30,2018,Med_AMAT_fac,4,Montana,MT
7496,32,2018,Med_AMAT_fac,4,Nevada,NV
7497,34,2018,Med_AMAT_fac,12,New Jersey,NJ
7498,35,2018,Med_AMAT_fac,1,New Mexico,NM
7499,36,2018,Med_AMAT_fac,45,New York,NY
7500,37,2018,Med_AMAT_fac,8,North Carolina,NC
7501,38,2018,Med_AMAT_fac,2,North Dakota,ND
7502,39,2018,Med_AMAT_fac,15,Ohio,OH
7503,40,2018,Med_AMAT_fac,1,Oklahoma,OK
7504,41,2018,Med_AMAT_fac,6,Oregon,OR
7505,42,2018,Med_AMAT_fac,28,Pennsylvania,PA
7506,44,2018,Med_AMAT_fac,8,Rhode Island,RI
7507,45,2018,Med_AMAT_fac,1,South Carolina,SC
7508,48,2018,Med_AMAT_fac,2,Texas,TX
7509,49,2018,Med_AMAT_fac,4,Utah,UT
7510,50,2018,Med_AMAT_fac,6,Vermont,VT
7511,51,2018,Med_AMAT_fac,6,Virginia,VA
7512,53,2018,Med_AMAT_fac,7,Washington,WA
7513,54,2018,Med_AMAT_fac,7,West Virginia,WV
7514,55,2018,Med_AMAT_fac,2,Wisconsin,WI
7515,05,2018,Med_AMAT_fac,0,Arkansas,AR
7516,13,2018,Med_AMAT_fac,0,Georgia,GA
7517,15,2018,Med_AMAT_fac,0,Hawaii,HI
7518,22,2018,Med_AMAT_fac,0,Louisiana,LA
7519,28,2018,Med_AMAT_fac,0,Mississippi,MS
7520,31,2018,Med_AMAT_fac,0,Nebraska,NE
7521,33,2018,Med_AMAT_fac,0,New Hampshire,NH
7522,46,2018,Med_AMAT_fac,0,South Dakota,SD
7523,47,2018,Med_AMAT_fac,0,Tennessee,TN
7524,56,2018,Med_AMAT_fac,0,Wyoming,WY
7525,72,2018,Med_AMAT_fac,0,Puerto Rico,PR
7526,00,2018,HIVT_fac,3827,United States,US
7527,01,2018,HIVT_fac,49,Alabama,AL
7528,02,2018,HIVT_fac,21,Alaska,AK
7529,04,2018,HIVT_fac,122,Arizona,AZ
7530,05,2018,HIVT_fac,17,Arkansas,AR
7531,06,2018,HIVT_fac,370,California,CA
7532,08,2018,HIVT_fac,47,Colorado,CO
7533,09,2018,HIVT_fac,75,Connecticut,CT
7534,10,2018,HIVT_fac,13,Delaware,DE
7535,11,2018,HIVT_fac,14,District of Columbia,DC
7536,12,2018,HIVT_fac,286,Florida,FL
7537,13,2018,HIVT_fac,138,Georgia,GA
7538,15,2018,HIVT_fac,15,Hawaii,HI
7539,16,2018,HIVT_fac,15,Idaho,ID
7540,17,2018,HIVT_fac,124,Illinois,IL
7541,18,2018,HIVT_fac,73,Indiana,IN
7542,19,2018,HIVT_fac,21,Iowa,IA
7543,20,2018,HIVT_fac,25,Kansas,KS
7544,21,2018,HIVT_fac,84,Kentucky,KY
7545,22,2018,HIVT_fac,74,Louisiana,LA
7546,23,2018,HIVT_fac,23,Maine,ME
7547,24,2018,HIVT_fac,131,Maryland,MD
7548,25,2018,HIVT_fac,168,Massachusetts,MA
7549,26,2018,HIVT_fac,74,Michigan,MI
7550,27,2018,HIVT_fac,51,Minnesota,MN
7551,28,2018,HIVT_fac,26,Mississippi,MS
7552,29,2018,HIVT_fac,44,Missouri,MO
7553,30,2018,HIVT_fac,21,Montana,MT
7554,31,2018,HIVT_fac,21,Nebraska,NE
7555,32,2018,HIVT_fac,41,Nevada,NV
7556,33,2018,HIVT_fac,20,New Hampshire,NH
7557,34,2018,HIVT_fac,102,New Jersey,NJ
7558,35,2018,HIVT_fac,28,New Mexico,NM
7559,36,2018,HIVT_fac,347,New York,NY
7560,37,2018,HIVT_fac,141,North Carolina,NC
7561,38,2018,HIVT_fac,7,North Dakota,ND
7562,39,2018,HIVT_fac,110,Ohio,OH
7563,40,2018,HIVT_fac,37,Oklahoma,OK
7564,41,2018,HIVT_fac,45,Oregon,OR
7565,42,2018,HIVT_fac,145,Pennsylvania,PA
7566,44,2018,HIVT_fac,20,Rhode Island,RI
7567,45,2018,HIVT_fac,56,South Carolina,SC
7568,46,2018,HIVT_fac,11,South Dakota,SD
7569,47,2018,HIVT_fac,75,Tennessee,TN
7570,48,2018,HIVT_fac,180,Texas,TX
7571,49,2018,HIVT_fac,48,Utah,UT
7572,50,2018,HIVT_fac,15,Vermont,VT
7573,51,2018,HIVT_fac,52,Virginia,VA
7574,53,2018,HIVT_fac,52,Washington,WA
7575,54,2018,HIVT_fac,26,West Virginia,WV
7576,55,2018,HIVT_fac,62,Wisconsin,WI
7577,56,2018,HIVT_fac,12,Wyoming,WY
7578,72,2018,HIVT_fac,53,Puerto Rico,PR
7579,00,2018,HCVT_fac,3869,United States,US
7580,01,2018,HCVT_fac,27,Alabama,AL
7581,02,2018,HCVT_fac,24,Alaska,AK
7582,04,2018,HCVT_fac,118,Arizona,AZ
7583,05,2018,HCVT_fac,15,Arkansas,AR
7584,06,2018,HCVT_fac,318,California,CA
7585,08,2018,HCVT_fac,120,Colorado,CO
7586,09,2018,HCVT_fac,69,Connecticut,CT
7587,10,2018,HCVT_fac,12,Delaware,DE
7588,11,2018,HCVT_fac,13,District of Columbia,DC
7589,12,2018,HCVT_fac,225,Florida,FL
7590,13,2018,HCVT_fac,117,Georgia,GA
7591,15,2018,HCVT_fac,16,Hawaii,HI
7592,16,2018,HCVT_fac,15,Idaho,ID
7593,17,2018,HCVT_fac,121,Illinois,IL
7594,18,2018,HCVT_fac,78,Indiana,IN
7595,19,2018,HCVT_fac,21,Iowa,IA
7596,20,2018,HCVT_fac,26,Kansas,KS
7597,21,2018,HCVT_fac,80,Kentucky,KY
7598,22,2018,HCVT_fac,55,Louisiana,LA
7599,23,2018,HCVT_fac,29,Maine,ME
7600,24,2018,HCVT_fac,144,Maryland,MD
7601,25,2018,HCVT_fac,182,Massachusetts,MA
7602,26,2018,HCVT_fac,109,Michigan,MI
7603,27,2018,HCVT_fac,52,Minnesota,MN
7604,28,2018,HCVT_fac,20,Mississippi,MS
7605,29,2018,HCVT_fac,52,Missouri,MO
7606,30,2018,HCVT_fac,24,Montana,MT
7607,31,2018,HCVT_fac,27,Nebraska,NE
7608,32,2018,HCVT_fac,29,Nevada,NV
7609,33,2018,HCVT_fac,20,New Hampshire,NH
7610,34,2018,HCVT_fac,86,New Jersey,NJ
